status,object_path,filename,public_url,book_id,book_title,book_author,old_cover_image_url
updated,Joy Ride! the Stars and Stories of Philly's Famous Uptown Theater.png,Joy Ride! the Stars and Stories of Philly's Famous Uptown Theater.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Joy%20Ride%21%20the%20Stars%20and%20Stories%20of%20Philly%27s%20Famous%20Uptown%20Theater.png,34399c43-d5e4-4dff-93e8-788975f65e50,Joy Ride! the Stars and Stories of Philly's Famous Uptown Theater,Kimberly C. Roberts,Joy Ride! the Stars and Stories of Philly's Famous Uptown Theater.png
updated,Judas Unchained.png,Judas Unchained.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Judas%20Unchained.png,07db71b5-c441-44fb-b57c-8c3247dc2bab,Judas Unchained,Peter F. Hamilton,Judas Unchained.png
updated,Judas.png,Judas.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Judas.png,d05400cb-2b26-494f-8251-4de7fa57d5c9,Judas,Amos Oz,Judas.png
updated,Judas.png,Judas.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Judas.png,26af26e1-db1d-4366-96a4-320349b0af9d,Judas,Astrid Holleeder,Judas.png
updated,Jungalow.png,Jungalow.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Jungalow.png,f59798e5-bfe4-4cfc-a999-cbb466dc3f79,Jungalow,Justina Blakeney,Jungalow.png
updated,Kelly Wearstler.png,Kelly Wearstler.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Kelly%20Wearstler.png,818283f0-c8c2-4474-9b6b-793d3d2619b0,Kelly Wearstler,Kelly Wearstler,Kelly Wearstler.png
updated,Keto Made Easy.png,Keto Made Easy.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Keto%20Made%20Easy.png,8c0e61e7-f859-4ed3-9ed3-3bd13036989d,Keto Made Easy,Megha Barot,Keto Made Easy.png
updated,Killing Eve.png,Killing Eve.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Killing%20Eve.png,28b2c129-6ffd-4d1a-9faf-c3fc14340fbe,Killing Eve,Luke Jennings,Killing Eve.png
updated,Killing Marketing.png,Killing Marketing.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Killing%20Marketing.png,4854e932-6527-4064-8d9d-343184f1f1a3,Killing Marketing,Joe Pulizzi,Killing Marketing.png
updated,Kiss of Snow.png,Kiss of Snow.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Kiss%20of%20Snow.png,24fc4639-73b1-4528-804a-822fe768388a,Kiss of Snow,Nalini Singh,Kiss of Snow.png
updated,Kitchen Table Tarot.png,Kitchen Table Tarot.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Kitchen%20Table%20Tarot.png,c4913638-5faa-4cc5-8276-c321c382db61,Kitchen Table Tarot,Melissa Cynova,Kitchen Table Tarot.png
updated,Knight In The Shadows.png,Knight In The Shadows.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Knight%20In%20The%20Shadows.png,88ef49b5-fff3-49d3-ac8e-3bc1375eebf2,Knight In The Shadows,"Ali Lyda, Alexa May",Knight In The Shadows.png
updated,Kotlin in Action.png,Kotlin in Action.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Kotlin%20in%20Action.png,d5eb3ec2-247c-4fdc-9b3a-1df232b54b0b,Kotlin in Action,Dmitry Jemerov,Kotlin in Action.png
updated,"Kuroko's Basketball Omnibus, Vol. 1.png","Kuroko's Basketball Omnibus, Vol. 1.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Kuroko%27s%20Basketball%20Omnibus%2C%20Vol.%201.png,5f0ad396-3132-4857-b43d-7ebcbfb88e36,"Kuroko's Basketball Omnibus, Vol. 1",Tadatoshi Fujimaki,"Kuroko's Basketball Omnibus, Vol. 1.png"
updated,La Bella Figura.png,La Bella Figura.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/La%20Bella%20Figura.png,c21e7a22-3107-4f7b-96e4-9f527b1afb8c,La Bella Figura,Beppe Severgnini,La Bella Figura.png
updated,Lands of Lost Borders.png,Lands of Lost Borders.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lands%20of%20Lost%20Borders.png,9bdafc1d-71d1-46f1-8639-5329f9635d37,Lands of Lost Borders,Kate Harris,Lands of Lost Borders.png
updated,Last Hope Island.png,Last Hope Island.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Last%20Hope%20Island.png,df25ca5c-ea96-4547-9d90-2d9fe144a797,Last Hope Island,Lynne Olson,Last Hope Island.png
updated,Laura.png,Laura.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Laura.png,8f9f5400-4acc-4813-8854-07a0ed661b0b,Laura,Vera Caspary,Laura.png
updated,Leadership in Project Management.png,Leadership in Project Management.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Leadership%20in%20Project%20Management.png,fcb0648d-dddd-4284-9a74-2e733089b692,Leadership in Project Management,"Mohit Arora, Haig Baronikian",Leadership in Project Management.png
updated,Learn Python 3 the Hard Way.png,Learn Python 3 the Hard Way.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Learn%20Python%203%20the%20Hard%20Way.png,b45155b8-1cca-4c81-845c-7f6f04d19fe8,Learn Python 3 the Hard Way,Zed Shaw,Learn Python 3 the Hard Way.png
updated,"Learning Perl, 5th Edition.png","Learning Perl, 5th Edition.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Learning%20Perl%2C%205th%20Edition.png,2dfbdbec-5712-44c8-9e4e-67f2910f1beb,"Learning Perl, 5th Edition",Randal Schwartz,"Learning Perl, 5th Edition.png"
updated,Learning React Native.png,Learning React Native.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Learning%20React%20Native.png,55327eaa-b60b-44fc-bb98-8bfa2fa7ce87,Learning React Native,Bonnie Eisenman,Learning React Native.png
updated,Legend.png,Legend.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Legend.png,f4731b11-4f33-4641-afc3-5b698a52e527,Legend,Eric Blehm,Legend.png
updated,Legend.png,Legend.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Legend.png,73e48770-1ad8-4f03-9c38-303fe07412ac,Legend,Jude Deveraux,Legend.png
updated,Legend.png,Legend.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Legend.png,93291163-b4d9-44a4-a10c-36ae1a8bdfe4,Legend,Sawyer Bennett,Legend.png
updated,Legend.png,Legend.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Legend.png,988a13bd-3d5a-457a-9ab1-7867a11cafe6,Legend,Katy Evans,Legend.png
updated,Legend.png,Legend.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Legend.png,a8557f05-0413-4f7c-ba0c-24d5ac958bb4,Legend,Shayne Silvers,Legend.png
updated,Legend.png,Legend.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Legend.png,d41318ba-ba41-4a41-a2fd-44742d2abb01,Legend,Tim Winton,Legend.png
updated,Legend.png,Legend.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Legend.png,d8312a7e-0d2c-4f8a-bc36-2701f52ba7a9,Legend,David Gemmell,Legend.png
updated,Legend.png,Legend.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Legend.png,c516fdeb-f9cb-4803-a27a-0df60aa7422c,Legend,Marie Lu,Legend.png
updated,Legend.png,Legend.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Legend.png,5d85a4e0-fbf1-4c8e-a05f-71f5c6067218,Legend,Sharon Sala,Legend.png
updated,Les Fleurs Du Mal.png,Les Fleurs Du Mal.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Les%20Fleurs%20Du%20Mal.png,cb1def6f-a552-4584-a29d-efed3d8e6db8,Les Fleurs Du Mal,Charles Baudelaire,Les Fleurs Du Mal.png
updated,Let It Burn.png,Let It Burn.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Let%20It%20Burn.png,96dcc2fc-2349-4810-a350-38bc446dc03f,Let It Burn,Michael Boyette,Let It Burn.png
updated,Liar.png,Liar.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Liar.png,8729b4cd-5769-4111-82fd-b62fdd784937,Liar,Tate James,Liar.png
updated,Liar.png,Liar.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Liar.png,c8996ff0-6616-4b43-be28-3865eadaff11,Liar,K. L. Slater,Liar.png
updated,LifttheFlap First Questions and Answers.png,LifttheFlap First Questions and Answers.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/LifttheFlap%20First%20Questions%20and%20Answers.png,212e5735-dc26-45c2-b669-c74e2945b5fb,LifttheFlap First Questions and Answers,,LifttheFlap First Questions and Answers.png
updated,Light Years.png,Light Years.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Light%20Years.png,eb9e9a50-6f06-41c7-a3e9-4d457e8bb4cb,Light Years,Le Anne Schreiber,Light Years.png
updated,Lilac Girls.png,Lilac Girls.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lilac%20Girls.png,8456b9c3-812c-4b71-aad1-1c4fd8dd6717,Lilac Girls,Martha Hall Kelly,Lilac Girls.png
updated,Linux in a Nutshell.png,Linux in a Nutshell.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Linux%20in%20a%20Nutshell.png,9590d115-1adb-497e-b0be-165297cbc0b5,Linux in a Nutshell,Ellen Siever,Linux in a Nutshell.png
updated,Little Cricket.png,Little Cricket.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Little%20Cricket.png,db79a55c-dc44-413f-8c6c-34f3da7e8d52,Little Cricket,Jackie Brown,Little Cricket.png
updated,Little Leaders.png,Little Leaders.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Little%20Leaders.png,8668c810-5043-4215-803a-4284dc47c8ef,Little Leaders,Vashti Harrison,Little Leaders.png
updated,Living Forward.png,Living Forward.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Living%20Forward.png,7ce88021-b6c4-4461-a536-b516117511bd,Living Forward,Michael Hyatt,Living Forward.png
updated,Living a Feminist Life.png,Living a Feminist Life.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Living%20a%20Feminist%20Life.png,af42c521-109a-457e-961d-4b735b5096a8,Living a Feminist Life,Sara Ahmed,Living a Feminist Life.png
updated,Londons Hidden Walks Volumes 1 3.png,Londons Hidden Walks Volumes 1 3.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Londons%20Hidden%20Walks%20Volumes%201%203.png,7ccbbe8c-3449-4907-9593-6d94fc0d4df5,Londons Hidden Walks Volumes 1 3,Stephen Millar,Londons Hidden Walks Volumes 1 3.png
updated,Lonely Planet Best of London 2020.png,Lonely Planet Best of London 2020.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lonely%20Planet%20Best%20of%20London%202020.png,e8dd64b9-d444-41ce-9da2-90013fa0d8d1,Lonely Planet Best of London 2020,Lonely Planet,Lonely Planet Best of London 2020.png
updated,Lonely Planet China.png,Lonely Planet China.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lonely%20Planet%20China.png,c82f11f3-a6ef-4573-ac86-a4207b846d56,Lonely Planet China,Lonely Planet,Lonely Planet China.png
updated,Lonely Planet Italy.png,Lonely Planet Italy.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lonely%20Planet%20Italy.png,b174d38b-0233-4c1e-8fa7-5e4826fcc281,Lonely Planet Italy,Lonely Planet,Lonely Planet Italy.png
updated,Lonely Planet Sicily.png,Lonely Planet Sicily.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lonely%20Planet%20Sicily.png,bcbae350-3f3e-4ca8-a877-3e068968f80a,Lonely Planet Sicily,Lonely Planet,Lonely Planet Sicily.png
updated,Lost Boy.png,Lost Boy.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lost%20Boy.png,7b1a1822-89cd-47dc-a7a6-828502566fc7,Lost Boy,Christina Henry,Lost Boy.png
updated,Lost Boy.png,Lost Boy.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lost%20Boy.png,d64f6452-a3ab-42fe-ad77-70340c4ffc72,Lost Boy,Kristen Painter,Lost Boy.png
updated,Lost Souls.png,Lost Souls.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lost%20Souls.png,cde6c0d9-4149-4f87-9c05-5b165c95b752,Lost Souls,Dean Koontz,Lost Souls.png
updated,Lost Souls.png,Lost Souls.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lost%20Souls.png,252d8108-7def-40b8-957d-878737950ce7,Lost Souls,Lisa Jackson,Lost Souls.png
updated,Lost Souls.png,Lost Souls.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lost%20Souls.png,506da751-d182-4f24-b321-6164c6811ae9,Lost Souls,Kelley Armstrong,Lost Souls.png
updated,Lost Souls.png,Lost Souls.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lost%20Souls.png,686dd7e0-ca8d-4b32-aff2-917f5f5f367a,Lost Souls,Poppy Z. Brite,Lost Souls.png
updated,Lost Treasure of the Emerald Eye.png,Lost Treasure of the Emerald Eye.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Lost%20Treasure%20of%20the%20Emerald%20Eye.png,877c6549-df30-4588-b151-c70acbf879fb,Lost Treasure of the Emerald Eye,Geronimo Stilton,Lost Treasure of the Emerald Eye.png
updated,Love Does.png,Love Does.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Love%20Does.png,7a64622f-4e73-4511-bc43-7adbb612c56c,Love Does,Bob Goff,Love Does.png
updated,Love Real Food.png,Love Real Food.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Love%20Real%20Food.png,ed104406-f724-48e9-92ef-7730f238d277,Love Real Food,Kathryne Taylor,Love Real Food.png
updated,Love of Country.png,Love of Country.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Love%20of%20Country.png,291dbf0e-fd5e-4b40-9cc7-779d8041c87a,Love of Country,Madeleine Bunting,Love of Country.png
updated,Loving Mr. Daniels.png,Loving Mr. Daniels.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Loving%20Mr.%20Daniels.png,95928553-2714-496e-bdb7-2f7bef943985,Loving Mr. Daniels,Brittainy Cherry,Loving Mr. Daniels.png
updated,Machine Learning in Action.png,Machine Learning in Action.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Machine%20Learning%20in%20Action.png,0f55ea88-1124-4c77-8094-176db431e115,Machine Learning in Action,Peter Harrington,Machine Learning in Action.png
updated,Machinery's Handbook Pocket Companion.png,Machinery's Handbook Pocket Companion.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Machinery%27s%20Handbook%20Pocket%20Companion.png,3ba9c695-2c4e-44bd-8d21-cf6a1992408c,Machinery's Handbook Pocket Companion,Richard Pohanish,Machinery's Handbook Pocket Companion.png
updated,Make Way for Ducklings.png,Make Way for Ducklings.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Make%20Way%20for%20Ducklings.png,9e3c0824-77c7-4d47-bff3-20351dcf6fb8,Make Way for Ducklings,Robert McCloskey,Make Way for Ducklings.png
updated,Makers and Takers.png,Makers and Takers.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Makers%20and%20Takers.png,d8b2ce0e-cfc6-4411-961d-21ea3f0f5b15,Makers and Takers,Rana Foroohar,Makers and Takers.png
updated,"Making Color Sing, 25th Anniversary Edition.png","Making Color Sing, 25th Anniversary Edition.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Making%20Color%20Sing%2C%2025th%20Anniversary%20Edition.png,37a7b954-1fa5-449c-ab52-40dd5fc9a0b7,"Making Color Sing, 25th Anniversary Edition",Jeanne Dobie,"Making Color Sing, 25th Anniversary Edition.png"
updated,Man and His Symbols.png,Man and His Symbols.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Man%20and%20His%20Symbols.png,4b94c409-04e1-4f6e-b9b9-7c3672884269,Man and His Symbols,Carl G. Jung,Man and His Symbols.png
updated,Managerial Accounting.png,Managerial Accounting.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Managerial%20Accounting.png,a3229da2-da87-40c7-bff3-59ee0aea2ed9,Managerial Accounting,Jerry J. Weygandt,Managerial Accounting.png
updated,Managerial Accounting.png,Managerial Accounting.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Managerial%20Accounting.png,de8176df-9fcb-4276-b2cc-e4dcc29cea37,Managerial Accounting,Maryanne M. Mowen,Managerial Accounting.png
updated,Managerial Accounting.png,Managerial Accounting.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Managerial%20Accounting.png,82bcd157-1764-44b1-8231-5f91844f62b8,Managerial Accounting,Michael W. Maher,Managerial Accounting.png
updated,Managerial Accounting.png,Managerial Accounting.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Managerial%20Accounting.png,4db82914-1c3b-49a7-a096-624155d4c765,Managerial Accounting,Ray Garrison,Managerial Accounting.png
updated,Marijuana Cultivation Reconsidered.png,Marijuana Cultivation Reconsidered.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Marijuana%20Cultivation%20Reconsidered.png,68da4613-8422-4a69-a36c-c26c098fba15,Marijuana Cultivation Reconsidered,Read Spear,Marijuana Cultivation Reconsidered.png
updated,Marijuana Garden Saver.png,Marijuana Garden Saver.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Marijuana%20Garden%20Saver.png,7e646174-060d-433a-b9fb-9dc18f6301dc,Marijuana Garden Saver,Ed Rosenthal,Marijuana Garden Saver.png
updated,Marriage Games.png,Marriage Games.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Marriage%20Games.png,5658b299-db6c-42e1-8645-e37c54d89050,Marriage Games,Cd Reiss,Marriage Games.png
updated,Mastering Snowboarding.png,Mastering Snowboarding.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Mastering%20Snowboarding.png,e1c62bd3-e1d7-45a7-ab2a-8bac37c2efa8,Mastering Snowboarding,Hannah Teter,Mastering Snowboarding.png
updated,Math Curse.png,Math Curse.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Math%20Curse.png,65c20bb0-0ec1-4853-b973-e6c6f38e1c52,Math Curse,Jon Scieszka,Math Curse.png
updated,Medicine Man.png,Medicine Man.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Medicine%20Man.png,2a275080-e993-4161-9cde-8809875e2e7c,Medicine Man,Saffron A. Kent,Medicine Man.png
updated,Meerkat Mail.png,Meerkat Mail.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Meerkat%20Mail.png,669dd5eb-43be-4205-a9ea-f2213688f077,Meerkat Mail,Emily Gravett,Meerkat Mail.png
updated,Meet Yasmin!.png,Meet Yasmin!.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Meet%20Yasmin%21.png,0ff8fd17-6bae-48ed-bd7f-3cb0bc6ec942,Meet Yasmin!,Saadia Faruqi,Meet Yasmin!.png
updated,Melt for You.png,Melt for You.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Melt%20for%20You.png,5d3b1c77-8262-4d1e-8129-a934d830fb00,Melt for You,J. T. Geissinger,Melt for You.png
updated,Men's Health Your Body is Your Barbell.png,Men's Health Your Body is Your Barbell.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Men%27s%20Health%20Your%20Body%20is%20Your%20Barbell.png,f3a365ab-4fb9-4229-be86-b005ca45849a,Men's Health Your Body is Your Barbell,BJ Gaddour,Men's Health Your Body is Your Barbell.png
